class,index,pred
class_2,238,0.8
class_2,239,0.7
class_2,240,0.4
class_2,241,0
class_2,242,0.2
class_2,243,0.3
class_2,244,0
class_2,245,0.9
class_2,246,0
class_2,247,0
class_2,248,0.2
class_2,249,0
class_2,250,0.4
class_2,251,0.6
class_2,252,0.1
class_2,253,0
class_2,254,0
class_2,255,0.2
class_2,256,0.4
class_2,257,0
class_2,258,0
class_2,259,0
class_2,260,0
class_2,261,0
class_2,262,0
class_2,263,0.1
class_2,264,0.3
class_2,265,0
class_2,266,0
class_2,267,0
class_2,268,0
class_2,269,0
class_2,270,0.7
class_2,271,0
class_2,272,0.6
class_2,273,0
class_2,274,0
class_2,275,0
class_2,276,0
class_2,277,0
class_2,278,0.9
class_2,279,0.1
class_2,280,0
class_2,281,0
class_2,282,0
class_2,283,0
class_2,284,0
class_2,285,0
class_2,286,0
class_2,287,0
class_2,288,0.8
class_2,289,0.6
class_2,290,0.6
class_2,291,0
class_2,292,0.2
class_2,293,0
class_2,294,0.5
class_2,295,0.9
class_2,296,0
class_2,297,0
class_2,298,0
class_2,299,0
class_2,300,0
class_2,301,0.4
class_2,302,0.3
class_2,303,1
class_2,304,0.1
class_2,305,0.6
class_2,306,0
class_2,307,0.2
class_2,308,0.8
class_2,309,0.1
class_2,310,0
class_2,311,0
class_2,312,0.1
class_2,313,0.5
class_2,314,0.7
class_2,315,0
class_2,316,0.2
class_2,317,0
class_2,318,0
class_2,319,0.6
class_2,320,0.1
class_2,321,0
class_2,322,0
class_2,323,0.2
class_2,324,0
class_2,325,0
class_2,326,0.6
class_2,327,0.4
class_2,328,0.5
class_2,329,0
class_2,330,0.3
class_2,331,0.1
class_2,332,0
class_2,333,0.1
class_2,334,0.1
class_2,335,0
class_2,336,0
class_2,337,0.3
class_2,338,0
class_2,339,0
class_2,340,1
class_2,341,0.2
class_2,342,0
class_2,343,0.1
class_2,344,0.5
class_2,345,0.1
class_2,346,0
class_2,347,0.4
class_2,348,0
class_2,349,0.3
class_2,350,1
class_2,351,0
class_2,352,0
class_2,353,0.2
class_2,354,0.1
class_2,355,0
class_2,356,0.3
class_2,357,0.4
class_2,358,0
class_2,359,0
class_2,360,0.5
class_2,361,0
class_2,362,0.4
class_2,363,0
class_2,364,0.4
class_2,365,0
class_2,366,0.3
class_2,367,1
class_2,368,0.1
class_2,369,0
class_2,370,0
class_2,371,0
class_2,372,0
class_2,373,0
class_2,374,0
class_2,375,0
class_2,376,0.7
class_2,377,0
class_2,378,0
class_2,379,0
class_2,380,0.7
class_2,381,0.1
class_2,382,0.6
class_2,383,0
class_2,384,0
class_2,385,0
class_2,386,0
class_2,387,0.1
class_2,388,0
class_2,389,0
class_2,390,0
class_2,391,0.7
class_2,392,0
class_2,393,0.9
class_2,394,0
class_2,395,0
class_2,396,0
class_2,397,0.6
class_2,398,0
class_2,399,0.2
class_2,400,0
class_2,401,0.1
class_2,402,0.2
class_2,403,0
class_2,404,0
class_2,405,0.3
class_2,406,0.7
class_2,407,0.1
class_2,408,0.6
class_2,409,0.4
class_2,410,0.1
class_2,411,0.1
class_2,412,0.1
class_2,413,0
class_2,414,0
class_2,415,0
class_2,416,0
class_2,417,1
class_2,418,0.2
class_2,419,0.4
class_2,420,0.4
class_2,421,0
class_2,422,0
class_2,423,0
class_2,424,0.9
class_2,425,0
class_2,426,0.1
class_2,427,0
class_2,428,0
class_2,429,0.3
class_2,430,0.3
class_2,431,0.5
class_2,432,0.5
class_2,433,0.2
class_2,434,0
class_2,435,0.4
class_2,436,0
class_2,437,0.1
class_2,438,0
class_2,439,0.1
class_2,440,0.5
class_2,441,0.5
class_2,442,0.6
class_2,443,0.3
class_2,444,0
class_2,445,1
class_2,446,0
class_2,447,0
class_2,448,0
class_2,449,0.4
class_2,450,0.5
class_2,451,0
class_2,452,0.4
class_2,453,0
class_2,454,0
class_2,455,0
class_2,456,0.7
class_2,457,0.1
class_2,458,0
class_2,459,0
class_2,460,0.6
class_2,461,0
class_2,462,0
class_2,463,0
class_2,464,0.1
class_2,465,0
class_2,466,0
class_2,467,0.4
class_2,468,0.8
class_2,469,0
class_2,470,0.8
class_2,471,0
class_2,472,0
class_2,473,0.4
class_2,474,0
class_2,475,0
class_2,476,0.1
class_2,477,0.1
class_2,478,0.8
class_2,479,0.6
class_2,480,0.4
class_2,481,0.2
class_2,482,0
class_2,483,0.1
class_2,484,0.3
class_2,485,0.3
class_2,486,0
class_2,487,0
class_2,488,0
class_2,489,0
class_2,490,0
class_2,491,0
class_2,492,0
class_2,493,0.9
class_2,494,0
class_2,495,0
class_2,496,0
class_2,497,0
class_2,498,0
class_2,499,0
class_2,500,0.8
class_2,501,0
class_2,502,0
class_2,503,0.3
class_2,504,0.7
class_2,505,0
class_2,506,0
class_2,507,0
class_2,508,0.2
class_2,509,0.9
class_2,510,0
class_2,511,0
class_2,512,0
class_2,513,0
class_2,514,0
class_2,515,0
class_2,516,0.3
class_2,517,0.4
class_2,518,0.1
class_2,519,0
class_2,520,0.3
class_2,521,0.8
class_2,522,0.5
class_2,523,1
class_2,524,0.2
class_2,525,0
class_2,526,0.1
class_2,527,0.8
class_2,528,0
class_2,529,0
class_2,530,0.6
class_2,531,0
class_2,532,0.7
class_2,533,1
class_2,534,0
class_2,535,0
class_2,536,0
class_2,537,0
class_2,538,0
class_2,539,0.6
class_2,540,0.3
class_2,541,0
class_2,542,0.6
class_2,543,0
class_2,544,0
class_2,545,0
class_2,546,0.2
class_2,547,0.8
class_2,548,1
class_2,549,0.2
class_2,550,0.2
class_2,551,0
class_2,552,0.3
class_2,553,0.9
class_2,554,0.3
class_2,555,0
class_2,556,0.2
class_2,557,0
class_2,558,0
class_2,559,0.9
class_2,560,0
class_2,561,0.1
class_2,562,0
class_2,563,0.5
class_2,564,0.3
class_2,565,0.5
class_2,566,0.7
class_2,567,0.1
class_2,568,0.7
class_2,569,0.1
class_2,570,0
class_2,571,0
class_2,572,0
class_2,573,0.4
class_2,574,0
class_2,575,0
class_2,576,0.1
class_2,577,0
class_2,578,0.6
class_2,579,0
class_2,580,0.5
class_2,581,0.6
class_2,582,0
class_2,583,0
class_2,584,0.1
class_2,585,0
class_2,586,0.3
class_2,587,0
class_2,588,0
class_2,589,0
class_2,590,0
class_2,591,0
class_2,592,0.1
class_2,593,0
class_2,594,0
class_2,595,0
class_2,596,0.3
class_2,597,0.1
class_2,598,0
class_2,599,0.3
class_2,600,0.1
class_2,601,0
class_2,602,1
class_2,603,0.1
class_2,604,0
class_2,605,0.4
class_2,606,0.5
class_2,607,0
class_2,608,0
class_2,609,1
class_2,610,0
class_2,611,0.9
class_2,612,0
class_2,613,0
class_2,614,0.3
class_2,615,0
class_2,616,0
class_2,617,0
class_2,618,0
class_2,619,0.9
class_2,620,0.6
class_2,621,0.2
class_2,622,0.6
class_2,623,0.1
class_2,624,1
class_2,625,0.3
class_2,626,0.7
class_2,627,0.2
class_2,628,0.2
class_2,629,0
class_2,630,0.6
class_2,631,0.7
class_2,632,0
class_2,633,0
class_2,634,0.3
class_2,635,1
class_2,636,0
class_2,637,0
class_2,638,0.6
class_2,639,0
class_2,640,0.2
class_2,641,0.5
class_2,642,0.3
class_2,643,0
class_2,644,0
class_2,645,0
class_2,646,0.9
class_2,647,0
class_2,648,0.2
class_2,649,0.1
class_2,650,0
class_2,651,0
class_2,652,0
class_2,653,0.2
class_2,654,0
class_2,655,0
class_2,656,0
class_2,657,0
class_2,658,0
class_2,659,0
class_2,660,0.2
class_2,661,0
class_2,662,0
class_2,663,0
class_2,664,0
class_2,665,0
class_2,666,0
class_2,667,0
class_2,668,0.1
class_2,669,0
class_2,670,0
class_2,671,0
class_2,672,0
class_2,673,0.4
class_2,674,0.1
class_2,675,0
class_2,676,0
class_2,677,0.6
class_2,678,0
class_2,679,0
class_2,680,0.5
class_2,681,0.1
class_2,682,0
class_2,683,0
class_2,684,0.2
class_2,685,0
class_2,686,0
class_2,687,0
class_2,688,0.1
class_2,689,0.5
class_2,690,0.8
class_2,691,0.6
class_2,692,0
class_2,693,0
class_2,694,0
class_2,695,0
class_2,696,0
class_2,697,0.2
class_2,698,0.5
class_2,699,0.2
class_2,700,0
class_2,701,0.1
class_2,702,0
class_2,703,0.4
class_2,704,0
class_2,705,0.3
class_2,706,0.5
class_2,707,0
class_2,708,0
class_2,709,0
class_2,710,0
class_2,711,0
class_2,712,0
class_2,713,0
class_2,714,0
class_2,715,0.8
class_2,716,0
class_2,717,0
class_2,718,0
class_2,719,1
class_2,720,0.8
class_2,721,0
class_2,722,0
class_2,723,0.3
class_2,724,0
class_2,725,0.2
class_2,726,0
class_2,727,0
class_2,728,0.2
class_2,729,0.5
class_2,730,0
class_2,731,0.1
class_2,732,0
class_2,733,1
class_2,734,1
class_2,735,0.4
class_2,736,0
class_2,737,0.3
class_2,738,0.1
class_2,739,0
class_2,740,0
class_2,741,0
class_2,742,0.9
class_2,743,0.2
class_2,744,0.1
class_2,745,0.1
class_2,746,0.2
class_2,747,0.3
class_2,748,0
class_2,749,0
class_2,750,0
class_2,751,1
class_2,752,0.1
class_2,753,0.3
class_2,754,0
class_2,755,0.3
class_2,756,0.7
class_2,757,0.3
class_2,758,0.8
class_2,759,0
class_2,760,0.5
class_2,761,1
class_2,762,0.4
class_2,763,0.2
class_2,764,0.4
class_2,765,0
class_2,766,1
class_2,767,0
class_2,768,0
class_2,769,0.4
class_2,770,0.2
class_2,771,0.1
class_2,772,1
class_2,773,0.3
class_2,774,0
class_2,775,0
class_2,776,0
class_2,777,0
class_2,778,0
class_2,779,0
class_2,780,0.1
class_2,781,0.1
class_2,782,0
class_2,783,0
class_2,784,0
class_2,785,0.1
class_2,786,0.4
class_2,787,0.1
class_2,788,0.1
class_2,789,0.1
class_2,790,0.4
class_2,791,1
class_2,792,0
class_2,793,0.1
class_2,794,0
class_2,795,0
class_2,796,0.5
class_2,797,0
class_2,798,0.7
class_2,799,0
class_2,800,0.1
class_2,801,0.1
class_2,802,0
class_2,803,0
class_2,804,0.3
class_2,805,0.1
class_2,806,0
class_2,807,0.2
class_2,808,0.4
class_2,809,0.3
class_2,810,0
class_2,811,0.3
class_2,812,0.2
class_2,813,0
class_2,814,0
class_2,815,0
class_2,816,0.5
class_2,817,0.1
class_2,818,0
class_2,819,0
class_2,820,0.3
class_2,821,0.7
class_2,822,0
class_2,823,0
class_2,824,0
class_2,825,0.5
class_2,826,0
class_2,827,0.4
class_2,828,0.7
class_2,829,0
class_2,830,0.5
class_2,831,0.1
class_2,832,0.7
class_2,833,0.1
class_2,834,0.1
class_2,835,0.1
class_2,836,0.3
class_2,837,0.2
class_2,838,0.8
class_2,839,0
class_2,840,0.2
class_2,841,0
class_2,842,0
class_2,843,0.7
class_2,844,0.3
class_2,845,0.6
class_2,846,0
class_2,847,0
class_2,848,0.2
class_2,849,0
class_2,850,0
class_2,851,0
class_2,852,0
class_2,853,0
class_2,854,0
class_2,855,0.5
class_2,856,0
class_2,857,0.1
class_2,858,0
class_2,859,0.1
class_2,860,0.1
class_2,861,0
class_2,862,0
class_2,863,0.2
class_2,864,0.4
class_2,865,0
class_2,866,0
class_2,867,0.2
class_2,868,0
class_2,869,0
class_2,870,0
class_2,871,0
class_2,872,0.5
class_2,873,0
class_2,874,0.7
class_2,875,0
class_2,876,0
class_2,877,0
class_2,878,0
class_2,879,0
class_2,880,0
class_2,881,0
class_2,882,0
class_2,883,0
class_2,884,0.2
class_2,885,0
class_2,886,0
class_2,887,0.1
class_2,888,0.2
class_2,889,0.7
class_2,890,0.5
class_2,891,0.1
class_2,892,0.6
class_2,893,0.1
class_2,894,0.2
class_2,895,0.1
class_2,896,0
class_2,897,1
class_2,898,0.3
class_2,899,0
class_2,900,0.4
class_2,901,0
class_2,902,0.2
class_2,903,0
class_2,904,0
class_2,905,0
class_2,906,0.7
class_2,907,0.8
class_2,908,0.4
class_2,909,0
class_2,910,0.9
class_2,911,0
class_2,912,0
class_2,913,0.4
class_2,914,0
class_2,915,0.7
class_2,916,0.9
class_2,917,0.7
class_2,918,0
class_2,919,0
class_2,920,0
class_2,921,0.8
class_2,922,0
class_2,923,0
class_2,924,0.1
class_2,925,0
class_2,926,0.1
class_2,927,1
class_2,928,0.8
class_2,929,0.2
class_2,930,0.1
class_2,931,0
class_2,932,0
class_2,933,0.2
class_2,934,0.1
class_2,935,0.2
class_2,936,0.1
class_2,937,0.1
class_2,938,0.3
class_2,939,0.3
class_2,940,0.7
class_2,941,0
class_2,942,0
class_2,943,1
class_2,944,0.8
class_2,945,0.1
class_2,946,0.3
class_2,947,0.4
class_2,948,0.3
class_2,949,0.1
class_2,950,0
class_2,951,0
class_2,952,0.8
class_2,953,0.4
class_2,954,0.7
class_2,955,0.3
class_2,956,0
class_2,957,0
class_2,958,0
class_2,959,0
class_2,960,0.6
class_2,961,0
class_2,962,0
class_2,963,0
class_2,964,0.4
class_2,965,0
class_2,966,0
class_2,967,0.2
class_2,968,0.2
class_2,969,0.6
class_2,970,0.3
class_2,971,0.3
class_2,972,0.8
class_2,973,0.4
class_2,974,0.3
class_2,975,0
class_2,976,0.7
class_2,977,0.2
class_2,978,0
class_2,979,0.7
class_2,980,0.2
class_2,981,0
class_2,982,0
class_2,983,0
class_2,984,0.3
class_2,985,0
class_2,986,0.1
class_2,987,0.3
class_2,988,0
class_2,989,0.7
class_2,990,0.2
class_2,991,0.2
class_2,992,0.1
class_2,993,0.1
class_2,994,0
class_2,995,0
class_2,996,0.6
class_2,997,0.1
class_2,998,0
class_2,999,0.5
class_2,1000,0
class_2,1001,0
class_2,1002,0.8
class_2,1003,1
class_2,1004,0
class_2,1005,0.6
class_2,1006,0
class_2,1007,0.8
class_2,1008,0.3
class_2,1009,0
class_2,1010,0
class_2,1011,0
class_2,1012,0.6
class_2,1013,0
class_2,1014,0.3
class_2,1015,0
class_2,1016,0
class_2,1017,0
class_2,1018,0.1
class_2,1019,0.7
class_2,1020,0.2
class_2,1021,0
class_2,1022,0
class_2,1023,0.6
class_2,1024,0.2
class_2,1025,1
class_2,1026,1
class_2,1027,0.1
class_2,1028,0
class_2,1029,0.1
class_2,1030,0
class_2,1031,0.6
class_2,1032,0
class_2,1033,0.1
class_2,1034,0
class_2,1035,0
class_2,1036,0
class_2,1037,0
class_2,1038,0
class_2,1039,0
class_2,1040,0.8
class_2,1041,0
class_2,1042,0.5
class_2,1043,0
class_2,1044,0.1
class_2,1045,0.9
class_2,1046,0
class_2,1047,0.1
class_2,1048,0.2
class_2,1049,0.3
class_2,1050,0
class_2,1051,0.9
class_2,1052,0
class_2,1053,0.1
class_2,1054,0
class_2,1055,0.4
class_2,1056,0
class_2,1057,0
class_2,1058,1
class_2,1059,0.1
class_2,1060,0
class_2,1061,0
class_2,1062,0
class_2,1063,0
class_2,1064,0
class_2,1065,0
class_2,1066,0.1
class_2,1067,0.8
class_2,1068,0
class_2,1069,0
class_2,1070,0
class_2,1071,0.8
class_2,1072,0.2
class_2,1073,0.1
class_2,1074,0.2
class_2,1075,0
class_2,1076,0
class_2,1077,0.6
class_2,1078,0
class_2,1079,0.2
class_2,1080,0
class_2,1081,0
class_2,1082,0
class_2,1083,0.8
class_2,1084,0
class_2,1085,0
class_2,1086,0
class_2,1087,0.4
class_2,1088,0
class_2,1089,0.2
class_2,1090,0
class_2,1091,0.1
class_2,1092,0.6
class_2,1093,0.2
class_2,1094,0
class_2,1095,0
class_2,1096,0.4
class_2,1097,0.2
class_2,1098,0.9
class_2,1099,0
class_2,1100,0.3
class_2,1101,0.9
class_2,1102,0
class_2,1103,0.3
class_2,1104,0
class_2,1105,0
class_2,1106,0.1
class_2,1107,0.6
class_2,1108,0
class_2,1109,0.4
class_2,1110,0.3
class_2,1111,0
class_2,1112,0
class_2,1113,0.1
class_2,1114,1
class_2,1115,0.9
class_2,1116,0.6
class_2,1117,0
class_2,1118,0
class_2,1119,0
class_2,1120,0
class_2,1121,0.7
class_2,1122,0
class_2,1123,0
class_2,1124,0.1
class_2,1125,0.1
class_2,1126,0
class_2,1127,0.2
class_2,1128,0.4
class_2,1129,0
class_2,1130,0
class_2,1131,0
class_2,1132,0
class_2,1133,0.1
class_2,1134,0
class_2,1135,0
class_2,1136,0
class_2,1137,0.2
class_2,1138,0.5
class_2,1139,0.3
class_2,1140,0
class_2,1141,0
class_2,1142,0.3
class_2,1143,0
class_2,1144,0.1
class_2,1145,0
class_2,1146,0.1
class_2,1147,0.1
class_2,1148,0
class_2,1149,0.7
class_2,1150,1
class_2,1151,0
class_2,1152,0
class_2,1153,0
class_2,1154,0
class_2,1155,0
class_2,1156,0
class_2,1157,0.3
class_2,1158,0
class_2,1159,0
class_2,1160,0.1
class_2,1161,0.1
class_2,1162,0.2
class_2,1163,0
class_2,1164,0.2
class_2,1165,0
class_2,1166,0.4
class_2,1167,0
class_2,1168,1
class_2,1169,0
class_2,1170,0
class_2,1171,0
class_2,1172,0
class_2,1173,0
class_2,1174,0.5
class_2,1175,0.7
class_2,1176,0.4
class_2,1177,0.5
class_2,1178,0
class_2,1179,0.7
class_2,1180,0.1
class_2,1181,0
class_2,1182,1
class_2,1183,0
class_2,1184,0
class_2,1185,0.3
class_2,1186,0
class_2,1187,0
class_2,1188,0
class_2,1189,0.1
class_2,1190,0
class_2,1191,0
class_2,1192,0
class_2,1193,0.6
class_2,1194,0
class_2,1195,0.2
class_2,1196,0
class_2,1197,0
class_2,1198,0
class_2,1199,0
class_2,1200,0.1
class_2,1201,0.1
class_2,1202,0.5
class_2,1203,0.3
class_2,1204,0.1
class_2,1205,0.1
class_2,1206,0
class_2,1207,1
class_2,1208,0
class_2,1209,0
class_2,1210,0.1
class_2,1211,0
class_2,1212,0.9
class_2,1213,0
class_2,1214,0
class_2,1215,0.1
class_2,1216,0
class_2,1217,0
class_2,1218,0
class_2,1219,0.4
class_2,1220,0
class_2,1221,0.6
class_2,1222,0.6
class_2,1223,0
class_2,1224,1
class_2,1225,0.5
class_2,1226,0.4
class_2,1227,0.1
class_2,1228,0
class_2,1229,0.2
class_2,1230,0
class_2,1231,0.2
class_2,1232,0.1
class_2,1233,0.7
class_2,1234,0
class_2,1235,0.2
class_2,1236,1
class_2,1237,0.4
class_2,1238,0.6
class_2,1239,0
class_2,1240,0
class_2,1241,0
class_2,1242,0.5
class_2,1243,0
class_2,1244,0
class_2,1245,0
class_2,1246,0.3
class_2,1247,0
class_2,1248,0
class_2,1249,0.1
class_2,1250,0
class_2,1251,0
class_2,1252,0.2
class_2,1253,0.4
class_2,1254,0
class_2,1255,0
class_2,1256,0
class_2,1257,0
class_2,1258,0
class_2,1259,0
class_2,1260,0.9
class_2,1261,0
class_2,1262,0
class_2,1263,0.2
class_2,1264,1
class_2,1265,0
class_2,1266,0.1
class_2,1267,0
class_2,1268,0
class_2,1269,0
class_2,1270,0
class_2,1271,0
class_2,1272,0
class_2,1273,0.5
class_2,1274,0.9
class_2,1275,0.1
class_2,1276,0.1
class_2,1277,0.1
class_2,1278,1
class_2,1279,0.1
class_2,1280,0.6
class_2,1281,0
class_2,1282,0
class_2,1283,0
class_2,1284,0.1
class_2,1285,0.1
class_2,1286,0
class_2,1287,0.5
class_2,1288,0
class_2,1289,0.2
class_2,1290,0
class_2,1291,0.6
class_2,1292,0
class_2,1293,0
class_2,1294,0.4
class_2,1295,0.4
class_2,1296,0
class_2,1297,0.3
class_2,1298,0.2
class_2,1299,0
class_2,1300,0
class_2,1301,0.7
class_2,1302,0.1
class_2,1303,0
class_2,1304,0
class_2,1305,0.1
class_2,1306,0.1
class_2,1307,0.3
class_2,1308,0
class_2,1309,0
class_2,1310,0.1
class_2,1311,0
class_2,1312,0.8
class_2,1313,0
class_2,1314,0
class_2,1315,0
class_2,1316,0.7
class_2,1317,0
class_2,1318,0.5
class_2,1319,0
class_2,1320,0
class_2,1321,0
class_2,1322,0
class_2,1323,0.2
class_2,1324,0.5
class_2,1325,0.2
class_2,1326,0.3
class_2,1327,0.3
class_2,1328,0
class_2,1329,0.5
class_2,1330,0.1
class_2,1331,0.3
class_2,1332,0
class_2,1333,0
class_2,1334,0
class_2,1335,0
class_2,1336,0
class_2,1337,0
class_2,1338,0
class_2,1339,0
class_2,1340,0
class_2,1341,0
class_2,1342,0
class_2,1343,0
class_2,1344,0.1
class_2,1345,1
class_2,1346,0.6
class_2,1347,0
class_2,1348,0
class_2,1349,0
class_2,1350,0
class_2,1351,0.8
class_2,1352,0
class_2,1353,0
class_2,1354,0.1
class_2,1355,0
class_2,1356,0
class_2,1357,0
class_2,1358,0.8
class_2,1359,0.7
class_2,1360,0
class_2,1361,0
class_2,1362,0.2
class_2,1363,0
class_2,1364,1
class_2,1365,1
class_2,1366,0.1
class_2,1367,0
class_2,1368,0
class_2,1369,0.8
class_2,1370,0
class_2,1371,0.1
class_2,1372,0.2
class_2,1373,0.7
class_2,1374,0
class_2,1375,0
class_2,1376,0.8
class_2,1377,0.3
class_2,1378,0.4
class_2,1379,0
class_2,1380,0
class_2,1381,0
class_2,1382,0
class_2,1383,0.1
class_2,1384,0
class_2,1385,0.3
class_2,1386,0
class_2,1387,0.1
class_2,1388,0
class_2,1389,0.1
class_2,1390,0
class_2,1391,0
class_2,1392,0.9
class_2,1393,0.7
class_2,1394,0.5
class_2,1395,0.3
class_2,1396,0.3
class_2,1397,0
class_2,1398,0
class_2,1399,0.9
class_2,1400,0.1
class_2,1401,0.3
class_2,1402,0.2
class_2,1403,0
class_2,1404,0.5
class_2,1405,0.1
class_2,1406,0.8
class_2,1407,0
class_2,1408,0
class_2,1409,0
class_2,1410,0
class_2,1411,0.1
class_2,1412,0.1
class_2,1413,0
class_2,1414,0.2
class_2,1415,0
class_2,1416,0
class_2,1417,0
class_2,1418,0.5
class_2,1419,0.1
class_2,1420,0
class_2,1421,0
class_2,1422,0
class_2,1423,0
class_2,1424,0
class_2,1425,0
class_2,1426,0
class_2,1427,0
class_2,1428,0.1
class_2,1429,0.3
class_2,1430,0
class_2,1431,1
class_2,1432,0
class_2,1433,0
class_2,1434,0.9
class_2,1435,0
class_2,1436,0
class_2,1437,0.1
class_2,1438,0.4
class_2,1439,0.1
class_2,1440,0
class_2,1441,0
class_2,1442,0
class_2,1443,0
class_2,1444,0.3
class_2,1445,0
class_2,1446,0.4
class_2,1447,0.1
class_2,1448,0.2
class_2,1449,0.8
class_2,1450,0
class_2,1451,0.1
class_2,1452,0
class_2,1453,0
class_2,1454,0
class_2,1455,0
class_2,1456,0
class_2,1457,0.6
class_2,1458,0.2
class_2,1459,0.3
class_2,1460,0.2
class_2,1461,0
class_2,1462,0.5
class_2,1463,1
class_2,1464,0
class_2,1465,0
class_2,1466,0.7
class_2,1467,0
class_2,1468,0
class_2,1469,0.4
class_2,1470,0.4
class_2,1471,0.1
class_2,1472,0
class_2,1473,0.6
class_2,1474,0.6
class_2,1475,0.1
class_2,1476,0
class_2,1477,0
class_2,1478,0
class_2,1479,0.2
class_2,1480,0.1
class_2,1481,0.1
class_2,1482,0.1
class_2,1483,0.2
class_2,1484,0.6
class_2,1485,0.8
class_2,1486,0.8
class_2,1487,0
class_2,1488,0.8
class_2,1489,0
class_2,1490,0.6
class_2,1491,0.3
class_2,1492,0
class_2,1493,0.3
class_2,1494,0
class_2,1495,0
class_2,1496,0
class_2,1497,0
class_2,1498,0
class_2,1499,0.9
class_2,1500,0
class_2,1501,0.3
class_2,1502,0
class_2,1503,0
class_2,1504,0
class_2,1505,0.6
class_2,1506,0
class_2,1507,0
class_2,1508,0
class_2,1509,0
class_2,1510,0
class_2,1511,0.1
class_2,1512,0.5
class_2,1513,0
class_2,1514,0
class_2,1515,0
class_2,1516,0.8
class_2,1517,0
class_2,1518,0.2
class_2,1519,0.7
class_2,1520,0
class_2,1521,0
class_2,1522,0.4
class_2,1523,0.5
class_2,1524,0.5
class_2,1525,0
class_2,1526,0
class_2,1527,0
class_2,1528,0.4
class_2,1529,0
class_2,1530,0.2
class_2,1531,0
class_2,1532,0.2
class_2,1533,0.6
class_2,1534,0
class_2,1535,0.4
class_2,1536,0
class_2,1537,0.7
class_2,1538,0.5
class_2,1539,0
class_2,1540,0.3
class_2,1541,0.1
class_2,1542,0
class_2,1543,0
class_2,1544,0.1
class_2,1545,0
class_2,1546,0.1
class_2,1547,0.1
class_2,1548,0
class_2,1549,0.5
class_2,1550,0.3
class_2,1551,0.8
class_2,1552,0.1
class_2,1553,0.1
class_2,1554,0.2
class_2,1555,0
class_2,1556,0
class_2,1557,0
class_2,1558,0.4
class_2,1559,0.3
class_2,1560,0
class_2,1561,0
class_2,1562,0
class_2,1563,0
class_2,1564,0
class_2,1565,1
class_2,1566,0
class_2,1567,0.6
class_2,1568,0.5
class_2,1569,0.3
class_2,1570,0.1
class_2,1571,0.1
class_2,1572,0.2
class_2,1573,0.4
class_2,1574,0
class_2,1575,0.1
class_2,1576,0
class_2,1577,0
class_2,1578,0
class_2,1579,0
class_2,1580,0
class_2,1581,0.1
class_2,1582,0.2
class_2,1583,0.1
class_2,1584,0.1
class_2,1585,0.4
class_2,1586,0
class_2,1587,0.4
class_2,1588,0
class_2,1589,0.2
class_2,1590,0.1
class_2,1591,0
class_2,1592,0.4
class_2,1593,0.8
class_2,1594,0.1
class_2,1595,0
class_2,1596,0
class_2,1597,0
class_2,1598,0.1
class_2,1599,0
class_2,1600,0.1
class_2,1601,0.8
class_2,1602,0
class_2,1603,0.6
class_2,1604,0.5
class_2,1605,0.1
class_2,1606,0.7
class_2,1607,0
class_2,1608,0
class_2,1609,0.7
class_2,1610,0.5
class_2,1611,0.2
class_2,1612,0.3
class_2,1613,0.1
class_2,1614,0.8
class_2,1615,0
class_2,1616,0.1
class_2,1617,0.2
class_2,1618,0
class_2,1619,0.2
class_2,1620,0.9
class_2,1621,0.3
class_2,1622,0
class_2,1623,0
class_2,1624,0
class_2,1625,0.1
class_2,1626,0
class_2,1627,0
class_2,1628,0.1
class_2,1629,0.2
class_2,1630,0
class_2,1631,0.7
class_2,1632,0.6
class_2,1633,0
class_2,1634,0.6
class_2,1635,0.2
class_2,1636,0.5
class_2,1637,0
class_2,1638,0.2
class_2,1639,0.7
class_2,1640,0
class_2,1641,0
class_2,1642,0
class_2,1643,0
class_2,1644,0
class_2,1645,0.5
class_2,1646,0
class_2,1647,0
class_2,1648,0
class_2,1649,0.4
class_2,1650,0
class_2,1651,0
class_2,1652,0
class_2,1653,0
class_2,1654,0.6
class_2,1655,0
class_2,1656,0
class_2,1657,0
class_2,1658,0
class_2,1659,0
class_2,1660,0.7
class_2,1661,0
class_2,1662,0.4
class_2,1663,0.1
class_2,1664,0.6
class_2,1665,0
class_2,1666,0.7
class_2,1667,0
class_2,1668,0
class_2,1669,1
class_2,1670,0.1
class_2,1671,0
class_2,1672,0
class_2,1673,0.1
class_2,1674,0.2
class_2,1675,0
class_2,1676,0.3
class_2,1677,0.1
class_2,1678,0
class_2,1679,0.5
class_2,1680,0.2
class_2,1681,0.2
class_2,1682,0
class_2,1683,0.4
class_2,1684,0
class_2,1685,0
class_2,1686,0
class_2,1687,0.2
class_2,1688,0
class_2,1689,0
class_2,1690,0
class_2,1691,0.7
class_2,1692,0.4
class_2,1693,0.3
class_2,1694,0
class_2,1695,0.5
class_2,1696,0.8
class_2,1697,0
class_2,1698,0
class_2,1699,0.4
class_2,1700,0.1
class_2,1701,0
class_2,1702,0.1
class_2,1703,0.4
class_2,1704,0
class_2,1705,0
class_2,1706,0
class_2,1707,0
class_2,1708,0
class_2,1709,0
class_2,1710,0
class_2,1711,1
class_2,1712,0.2
class_2,1713,0
class_2,1714,0.1
class_2,1715,0
class_2,1716,0
class_2,1717,0.9
class_2,1718,0.2
class_2,1719,0.5
class_2,1720,0.2
class_2,1721,0
class_2,1722,0.7
